EPA Facility ID,State,Report Received Date,Report Created Date
100000215073,AR,2/1/2022,11/28/2024
100000215956,AR,1/1/2023,11/29/2024
100000218542,AR,3/1/2021,11/28/2024
100000220389,AR,10/1/2018,11/28/2024
100000220619,AR,1/1/2024,11/29/2024
100000224223,AR,3/1/2021,11/28/2024
100000225687,AR,4/1/2024,11/29/2024
100000225767,AR,12/1/2017,11/28/2024
100000228121,AR,1/1/2020,11/28/2024
100000228808,AR,3/1/2020,11/28/2024
100000229317,AR,11/1/2023,11/29/2024
100000230038,AR,7/1/2015,11/28/2024
100000232072,AR,5/1/2024,11/29/2024
100000232385,AR,8/1/2021,11/28/2024
100000234258,AR,12/1/2021,11/28/2024
100000234285,AR,3/1/2022,11/28/2024
100000235051,AR,7/1/2022,11/28/2024
100000235088,AR,5/1/2023,11/29/2024
100000235168,AR,10/1/2022,11/28/2024
100000236363,AR,7/1/2022,11/28/2024
100000238548,AR,7/1/2023,11/29/2024
100000240483,AR,12/1/2023,11/29/2024
100000242588,AR,9/1/2024,11/29/2024
100000243364,AR,2/1/2020,11/28/2024
100000247128,AR,8/1/2021,11/28/2024
100000247592,AR,10/1/2021,11/28/2024
100000248305,AR,2/1/2022,11/28/2024
100000249689,AR,7/1/2023,11/29/2024
100000252219,AR,12/1/2023,11/29/2024
100000252335,AR,11/1/2023,11/29/2024
100000255243,AR,9/1/2024,11/29/2024
100000015805,AS,3/1/2006,11/29/2024
100000001650,AZ,3/1/2020,11/29/2024
100000003426,AZ,12/1/2023,11/29/2024
100000006058,AZ,5/1/1999,11/29/2024
100000014272,AZ,5/1/1999,11/29/2024
100000014478,AZ,5/1/1999,11/29/2024
100000014628,AZ,3/1/2003,11/29/2024
100000016993,AZ,3/1/2018,11/29/2024
100000021193,AZ,6/1/1999,11/29/2024
100000024083,AZ,6/1/1999,11/29/2024
100000027687,AZ,6/1/2004,11/29/2024
100000028114,AZ,6/1/1999,11/29/2024
100000028999,AZ,6/1/1999,11/29/2024
100000029462,AZ,5/1/2014,11/29/2024
100000030334,AZ,4/1/2019,11/29/2024
100000033206,AZ,3/1/2024,11/29/2024
100000033313,AZ,4/1/2024,11/29/2024
100000033947,AZ,9/1/2022,11/29/2024
100000034713,AZ,6/1/2004,11/29/2024
100000034759,AZ,5/1/2024,11/29/2024
100000034795,AZ,6/1/1999,11/29/2024
100000035179,AZ,3/1/2024,11/29/2024
100000035197,AZ,6/1/2009,11/29/2024
100000035204,AZ,3/1/2024,11/29/2024
100000035295,AZ,3/1/2024,11/29/2024
100000035357,AZ,3/1/2024,11/29/2024
100000036276,AZ,11/1/2023,11/29/2024
100000036338,AZ,5/1/2006,11/29/2024
100000036454,AZ,3/1/2024,11/29/2024
100000036613,AZ,6/1/1999,11/29/2024
100000036908,AZ,6/1/1999,11/29/2024
100000039692,AZ,3/1/2024,11/29/2024
100000040939,AZ,6/1/1999,11/29/2024
100000043062,AZ,6/1/1999,11/29/2024
100000043106,AZ,10/1/2024,11/29/2024
100000048281,AZ,7/1/2022,11/29/2024
100000052168,AZ,6/1/1999,11/29/2024
100000052266,AZ,9/1/2024,11/29/2024
100000052694,AZ,4/1/2006,11/29/2024
100000053461,AZ,6/1/1999,11/29/2024
100000053531,AZ,6/1/1999,11/29/2024
100000053602,AZ,6/1/1999,11/29/2024
100000054255,AZ,6/1/1999,11/29/2024
100000054601,AZ,6/1/2010,11/29/2024
100000055771,AZ,6/1/1999,11/29/2024
100000057966,AZ,7/1/2010,11/29/2024
100000058082,AZ,3/1/2008,11/29/2024
100000058144,AZ,5/1/2006,11/29/2024
100000058652,AZ,2/1/2016,11/29/2024
100000060079,AZ,8/1/2024,11/29/2024
100000062148,AZ,5/1/2024,11/29/2024
100000064333,AZ,4/1/2021,11/29/2024
100000066563,AZ,8/1/2020,11/29/2024
100000066849,AZ,7/1/2024,11/29/2024
100000070246,AZ,6/1/1999,11/29/2024
100000074153,AZ,6/1/2024,11/29/2024
100000074304,AZ,3/1/2007,11/29/2024
100000074929,AZ,3/1/2014,11/29/2024
100000075198,AZ,2/1/2024,11/29/2024
100000075811,AZ,5/1/2021,11/29/2024
100000078033,AZ,6/1/2004,11/29/2024
100000078275,AZ,11/1/2011,11/29/2024
100000082064,AZ,6/1/2004,11/29/2024
100000084179,AZ,5/1/2022,11/29/2024
100000085016,AZ,6/1/2009,11/29/2024
100000091223,AZ,5/1/2024,11/29/2024
100000093622,AZ,6/1/1999,11/29/2024
100000093891,AZ,10/1/2023,11/29/2024
100000098388,AZ,5/1/2024,11/29/2024
100000101203,AZ,2/1/2016,11/29/2024
100000105655,AZ,1/1/2023,11/29/2024
100000106271,AZ,3/1/2024,11/29/2024
100000106592,AZ,9/1/2012,11/29/2024
100000106912,AZ,10/1/2023,11/29/2024
100000108279,AZ,6/1/2020,11/29/2024
100000110408,AZ,6/1/1999,11/29/2024
100000111933,AZ,6/1/2024,11/29/2024
100000117232,AZ,6/1/1999,11/29/2024
100000117321,AZ,12/1/2023,11/29/2024
100000117982,AZ,5/1/2014,11/29/2024
100000119114,AZ,11/1/2024,11/29/2024
100000120086,AZ,3/1/2006,11/29/2024
100000121245,AZ,6/1/2004,11/29/2024
100000122119,AZ,4/1/2024,11/29/2024
100000124509,AZ,6/1/2024,11/29/2024
100000126099,AZ,7/1/2021,11/29/2024
100000126829,AZ,11/1/2007,11/29/2024
100000127365,AZ,11/1/1999,11/29/2024
100000127873,AZ,2/1/2022,11/29/2024
100000128293,AZ,8/1/1999,11/29/2024
100000128925,AZ,7/1/2023,11/29/2024
100000129283,AZ,6/1/1999,11/29/2024
100000132215,AZ,12/1/2019,11/29/2024
100000133526,AZ,4/1/2023,11/29/2024
100000137755,AZ,6/1/1999,11/29/2024
100000141599,AZ,6/1/1999,11/29/2024
100000147138,AZ,6/1/2004,11/29/2024
100000147799,AZ,5/1/2024,11/29/2024
100000149332,AZ,8/1/1999,11/29/2024
100000149966,AZ,3/1/2020,11/29/2024
100000150187,AZ,3/1/2020,11/29/2024
100000150784,AZ,6/1/1999,11/29/2024
100000150891,AZ,6/1/1999,11/29/2024
100000150935,AZ,10/1/2005,11/29/2024
100000150999,AZ,3/1/2020,11/29/2024
100000151024,AZ,10/1/2015,11/29/2024
100000151159,AZ,9/1/2020,11/29/2024
100000151569,AZ,10/1/2024,11/29/2024
100000153399,AZ,6/1/2004,11/29/2024
100000154389,AZ,6/1/1999,11/29/2024
100000154959,AZ,7/1/1999,11/29/2024
100000156877,AZ,2/1/2023,11/29/2024
100000158517,AZ,8/1/1999,11/29/2024
100000158964,AZ,6/1/2004,11/29/2024
100000159678,AZ,12/1/2023,11/29/2024
100000163681,AZ,12/1/2016,11/29/2024
100000164813,AZ,12/1/1999,11/29/2024
100000166722,AZ,2/1/2000,11/29/2024
100000167197,AZ,10/1/2023,11/29/2024
100000167954,AZ,3/1/2000,11/29/2024
100000168481,AZ,12/1/2023,11/29/2024
100000169541,AZ,3/1/2008,11/29/2024
100000170254,AZ,4/1/2021,11/29/2024
100000170398,AZ,4/1/2021,11/29/2024
100000170879,AZ,11/1/2021,11/29/2024
100000171404,AZ,7/1/2020,11/29/2024
100000173867,AZ,11/1/2021,11/29/2024
100000174919,AZ,4/1/2010,11/29/2024
100000175151,AZ,3/1/2021,11/29/2024
100000175446,AZ,5/1/2020,11/29/2024
100000175963,AZ,2/1/2009,11/29/2024
100000176739,AZ,3/1/2022,11/29/2024
100000176855,AZ,4/1/2006,11/29/2024
100000177033,AZ,9/1/2023,11/29/2024
100000177701,AZ,9/1/2022,11/29/2024
100000178103,AZ,6/1/2020,11/29/2024
100000178167,AZ,8/1/2021,11/29/2024
100000179077,AZ,6/1/2002,11/29/2024
100000179736,AZ,10/1/2023,11/29/2024
100000181723,AZ,11/1/2021,11/29/2024
100000181956,AZ,1/1/2023,11/29/2024
100000182802,AZ,3/1/2023,11/29/2024
100000183099,AZ,6/1/2003,11/29/2024
100000183516,AZ,6/1/2024,11/29/2024
100000184873,AZ,9/1/2020,11/29/2024
100000185328,AZ,1/1/2021,11/29/2024
100000185685,AZ,11/1/2021,11/29/2024
100000187683,AZ,11/1/2020,11/29/2024
100000187843,AZ,9/1/2024,11/29/2024
100000188968,AZ,8/1/2014,11/29/2024
100000189495,AZ,10/1/2004,11/29/2024
100000189903,AZ,11/1/2019,11/29/2024
100000189912,AZ,9/1/2023,11/29/2024
100000190483,AZ,4/1/2022,11/29/2024
100000191393,AZ,8/1/2010,11/29/2024
100000192338,AZ,7/1/2014,11/29/2024
100000193649,AZ,11/1/2020,11/29/2024
100000193818,AZ,9/1/2021,11/29/2024
100000195148,AZ,3/1/2021,11/29/2024
100000195727,AZ,5/1/2020,11/29/2024
100000196067,AZ,6/1/2021,11/29/2024
100000196815,AZ,2/1/2016,11/29/2024
100000198966,AZ,5/1/2007,11/29/2024
100000200418,AZ,11/1/2022,11/29/2024
100000200524,AZ,10/1/2022,11/29/2024
100000201809,AZ,8/1/2020,11/29/2024
100000204753,AZ,6/1/2024,11/29/2024
100000208367,AZ,8/1/2023,11/29/2024
100000210087,AZ,7/1/2024,11/29/2024
100000210693,AZ,9/1/2023,11/29/2024
100000210755,AZ,6/1/2010,11/29/2024
100000212478,AZ,12/1/2020,11/29/2024
100000212487,AZ,11/1/2020,11/29/2024
100000213299,AZ,11/1/2020,11/29/2024
100000214886,AZ,12/1/2020,11/29/2024
100000215652,AZ,9/1/2024,11/29/2024
100000215885,AZ,10/1/2011,11/29/2024
100000219435,AZ,10/1/2012,11/29/2024
100000221057,AZ,3/1/2013,11/29/2024
100000222724,AZ,9/1/2022,11/29/2024
100000223885,AZ,2/1/2024,11/29/2024
100000228611,AZ,2/1/2015,11/29/2024
100000233197,AZ,8/1/2021,11/29/2024
100000233561,AZ,10/1/2020,11/29/2024
100000239725,AZ,9/1/2018,11/29/2024
100000239761,AZ,10/1/2023,11/29/2024
100000241749,AZ,5/1/2024,11/29/2024
100000241945,AZ,5/1/2019,11/29/2024
100000242917,AZ,11/1/2024,11/29/2024
100000246496,AZ,7/1/2021,11/29/2024
100000247529,AZ,11/1/2021,11/29/2024
100000249377,AZ,11/1/2022,11/29/2024
100000249457,AZ,8/1/2023,11/29/2024
100000249956,AZ,11/1/2023,11/29/2024
100000251032,AZ,5/1/2023,11/29/2024
100000251407,AZ,2/1/2024,11/29/2024
100000251595,AZ,8/1/2023,11/29/2024
100000252353,AZ,11/1/2024,11/29/2024
100000252362,AZ,11/1/2023,11/29/2024
100000252442,AZ,1/1/2024,11/29/2024
100000253325,AZ,3/1/2024,11/29/2024
100000253487,AZ,3/1/2024,11/29/2024
100000254306,AZ,5/1/2024,11/29/2024
100000254832,AZ,9/1/2024,11/29/2024
100000000090,CA,2/1/1999,11/28/2024
100000001892,CA,6/1/2014,11/28/2024
100000001972,CA,6/1/2022,11/28/2024
100000004096,CA,5/1/1999,11/28/2024
100000006076,CA,4/1/1999,11/28/2024
100000008001,CA,5/1/2012,11/28/2024
100000010784,CA,5/1/1999,11/28/2024
100000011499,CA,6/1/2023,11/28/2024
100000011872,CA,10/1/2021,11/28/2024
100000012675,CA,7/1/2023,11/28/2024
100000013914,CA,4/1/2020,11/28/2024
100000014058,CA,5/1/1999,11/28/2024
100000014352,CA,3/1/2003,11/28/2024
100000014771,CA,3/1/2003,11/28/2024
100000014888,CA,3/1/2003,11/28/2024
100000014977,CA,7/1/2011,11/28/2024
100000014995,CA,5/1/1999,11/28/2024
100000015011,CA,3/1/2020,11/28/2024
100000015413,CA,6/1/1999,11/28/2024
100000015976,CA,6/1/1999,11/28/2024
100000016118,CA,5/1/2009,11/28/2024
100000016127,CA,6/1/1999,11/28/2024
100000016724,CA,11/1/2023,11/28/2024
100000018287,CA,6/1/2004,11/28/2024
100000020274,CA,9/1/2004,11/28/2024
100000020595,CA,8/1/2020,11/28/2024
100000020611,CA,5/1/2022,11/28/2024
100000021549,CA,6/1/2004,11/28/2024
100000021585,CA,3/1/2024,11/28/2024
100000022236,CA,6/1/2021,11/28/2024
100000023173,CA,1/1/2001,11/28/2024
100000023501,CA,1/1/2020,11/28/2024
100000024715,CA,6/1/2004,11/28/2024
100000026465,CA,5/1/2024,11/28/2024
100000026928,CA,5/1/2021,11/28/2024
100000027464,CA,12/1/2011,11/28/2024
100000028089,CA,7/1/2009,11/28/2024
100000028622,CA,6/1/2014,11/28/2024
100000028659,CA,6/1/1999,11/28/2024
100000028711,CA,6/1/1999,11/28/2024
100000028757,CA,6/1/1999,11/28/2024
100000028775,CA,6/1/1999,11/28/2024
100000028793,CA,9/1/2024,11/28/2024
100000028819,CA,6/1/1999,11/28/2024
100000028846,CA,7/1/2020,11/28/2024
100000028873,CA,6/1/1999,11/28/2024
100000028882,CA,11/1/2020,11/28/2024
100000028891,CA,8/1/2020,11/28/2024
100000028908,CA,6/1/1999,11/28/2024
100000028935,CA,2/1/2024,11/28/2024
100000028944,CA,6/1/1999,11/28/2024
100000028953,CA,6/1/2014,11/28/2024
100000029006,CA,6/1/1999,11/28/2024
100000029079,CA,6/1/1999,11/28/2024
100000029088,CA,6/1/2014,11/28/2024
100000029097,CA,6/1/1999,11/28/2024
100000029131,CA,6/1/1999,11/28/2024
100000029328,CA,8/1/2020,11/28/2024
100000029346,CA,4/1/2020,11/28/2024
100000029783,CA,9/1/2023,11/28/2024
100000029792,CA,6/1/1999,11/28/2024
100000030101,CA,1/1/2011,11/28/2024
100000030254,CA,8/1/2004,11/28/2024
100000031388,CA,12/1/2019,11/28/2024
100000031431,CA,5/1/2024,11/28/2024
100000031459,CA,6/1/2009,11/28/2024
100000031501,CA,6/1/2009,11/28/2024
100000032314,CA,7/1/2022,11/28/2024
100000032886,CA,5/1/2014,11/28/2024
100000033288,CA,6/1/1999,11/28/2024
100000033377,CA,8/1/2023,11/28/2024
100000035142,CA,4/1/2022,11/28/2024
100000036043,CA,6/1/2009,11/28/2024
100000036686,CA,8/1/2011,11/28/2024
100000037319,CA,6/1/2021,11/28/2024
100000037382,CA,6/1/2023,11/28/2024
100000037569,CA,7/1/2024,11/28/2024
100000038693,CA,6/1/1999,11/28/2024
100000038782,CA,6/1/2004,11/28/2024
100000038791,CA,12/1/2013,11/28/2024
100000038933,CA,9/1/2023,11/28/2024
100000038942,CA,5/1/2019,11/28/2024
100000039647,CA,6/1/2009,11/28/2024
100000039674,CA,6/1/2014,11/28/2024
100000040172,CA,6/1/2009,11/28/2024
100000040289,CA,6/1/2009,11/28/2024
100000040421,CA,6/1/2004,11/28/2024
100000040449,CA,2/1/2023,11/28/2024
100000040582,CA,6/1/2009,11/28/2024
100000042517,CA,6/1/2019,11/28/2024
100000043099,CA,2/1/2022,11/28/2024
100000043259,CA,8/1/2013,11/28/2024
100000043357,CA,6/1/1999,11/28/2024
100000043552,CA,12/1/2023,11/28/2024
100000043696,CA,6/1/1999,11/28/2024
100000043721,CA,2/1/2022,11/28/2024
100000044007,CA,6/1/2024,11/28/2024
100000044454,CA,7/1/2024,11/28/2024
100000044472,CA,7/1/2024,11/28/2024
100000044524,CA,8/1/2024,11/28/2024
100000044533,CA,6/1/2024,11/28/2024
100000044551,CA,6/1/1999,11/28/2024
100000044659,CA,6/1/1999,11/28/2024
100000044668,CA,7/1/2005,11/28/2024
100000044702,CA,3/1/2023,11/28/2024
100000044739,CA,7/1/2014,11/28/2024
100000044775,CA,1/1/2016,11/28/2024
100000044819,CA,6/1/2009,11/28/2024
100000044855,CA,6/1/1999,11/28/2024
100000044962,CA,6/1/2014,11/28/2024
100000045248,CA,6/1/2009,11/28/2024
100000045408,CA,4/1/2023,11/28/2024
100000045499,CA,11/1/2024,11/28/2024
100000045649,CA,6/1/1999,11/28/2024
100000045676,CA,6/1/2004,11/28/2024
100000045685,CA,11/1/2019,11/28/2024
100000045747,CA,11/1/2024,11/28/2024
100000045756,CA,6/1/2004,11/28/2024
100000045765,CA,6/1/1999,11/28/2024
100000045792,CA,6/1/1999,11/28/2024
100000045809,CA,12/1/2019,11/28/2024
100000045818,CA,6/1/1999,11/28/2024
100000045836,CA,12/1/2019,11/28/2024
100000046229,CA,3/1/2021,11/28/2024
100000046336,CA,6/1/1999,11/28/2024
100000046933,CA,3/1/2023,11/28/2024
100000048487,CA,7/1/2015,11/28/2024
100000048496,CA,6/1/1999,11/28/2024
100000048833,CA,6/1/1999,11/28/2024
100000049262,CA,6/1/2004,11/28/2024
100000049351,CA,11/1/2022,11/28/2024
100000049413,CA,6/1/2024,11/28/2024
100000049431,CA,4/1/2019,11/28/2024
100000049618,CA,6/1/2004,11/28/2024
100000049654,CA,7/1/1999,11/28/2024
100000049681,CA,7/1/2004,11/28/2024
100000049707,CA,6/1/2009,11/28/2024
100000049725,CA,6/1/1999,11/28/2024
100000049743,CA,4/1/2014,11/28/2024
100000049752,CA,6/1/1999,11/28/2024
100000049789,CA,6/1/2019,11/28/2024
100000049823,CA,7/1/2009,11/28/2024
100000049887,CA,3/1/2024,11/28/2024
100000049896,CA,8/1/2009,11/28/2024
100000049949,CA,6/1/1999,11/28/2024
100000049976,CA,5/1/2024,11/28/2024
100000049985,CA,6/1/1999,11/28/2024
100000050035,CA,11/1/2014,11/28/2024
100000050099,CA,6/1/2014,11/28/2024
100000050151,CA,6/1/2014,11/28/2024
100000050259,CA,4/1/2008,11/28/2024
100000050286,CA,1/1/2001,11/28/2024
100000050419,CA,3/1/2015,11/28/2024
100000050589,CA,6/1/1999,11/28/2024
100000050767,CA,6/1/2024,11/28/2024
100000050838,CA,6/1/2004,11/28/2024
100000051203,CA,6/1/2024,11/28/2024
100000051338,CA,6/1/2004,11/28/2024
100000051711,CA,9/1/2022,11/28/2024
100000052006,CA,6/1/2004,11/28/2024
100000052177,CA,11/1/2024,11/28/2024
100000052239,CA,6/1/1999,11/28/2024
100000052248,CA,6/1/1999,11/28/2024
100000052328,CA,10/1/2022,11/28/2024
100000052391,CA,6/1/2017,11/28/2024
100000052426,CA,6/1/2024,11/28/2024
100000052471,CA,6/1/1999,11/28/2024
100000052505,CA,6/1/2019,11/28/2024
100000052738,CA,6/1/1999,11/28/2024
100000052792,CA,6/1/2009,11/28/2024
100000053005,CA,6/1/2009,11/28/2024
100000053103,CA,6/1/1999,11/28/2024
100000053185,CA,6/1/1999,11/28/2024
100000053194,CA,7/1/1999,11/28/2024
100000053201,CA,6/1/1999,11/28/2024
100000053318,CA,6/1/2014,11/28/2024
100000053327,CA,8/1/2005,11/28/2024
100000053416,CA,6/1/2019,11/28/2024
100000053452,CA,1/1/2007,11/28/2024
100000053568,CA,1/1/2012,11/28/2024
100000053611,CA,6/1/1999,11/28/2024
100000053675,CA,6/1/1999,11/28/2024
100000054013,CA,6/1/1999,11/28/2024
100000054059,CA,6/1/1999,11/28/2024
100000054399,CA,6/1/2024,11/28/2024
100000054406,CA,4/1/2022,11/28/2024
100000054558,CA,6/1/1999,11/28/2024
100000054987,CA,7/1/1999,11/28/2024
100000055147,CA,6/1/2022,11/28/2024
100000055263,CA,5/1/2000,11/28/2024
100000055272,CA,6/1/2022,11/28/2024
100000055389,CA,5/1/2000,11/28/2024
100000055682,CA,2/1/2022,11/28/2024
100000055735,CA,4/1/2009,11/28/2024
100000055904,CA,6/1/1999,11/28/2024
100000055959,CA,3/1/2010,11/28/2024
100000056011,CA,5/1/2024,11/28/2024
100000056084,CA,6/1/2009,11/28/2024
100000056155,CA,11/1/1999,11/28/2024
100000056244,CA,6/1/2004,11/28/2024
100000056342,CA,6/1/2024,11/28/2024
100000056413,CA,9/1/2022,11/28/2024
100000056592,CA,5/1/2024,11/28/2024
100000056912,CA,6/1/1999,11/28/2024
100000056994,CA,8/1/2021,11/28/2024
100000057065,CA,2/1/2014,11/28/2024
100000057118,CA,6/1/1999,11/28/2024
100000057163,CA,5/1/2010,11/28/2024
100000057225,CA,6/1/2004,11/28/2024
100000057458,CA,9/1/2022,11/28/2024
100000057485,CA,6/1/2024,11/28/2024
100000057626,CA,6/1/2019,11/28/2024
100000057662,CA,6/1/2004,11/28/2024
100000057895,CA,5/1/2024,11/28/2024
100000058064,CA,5/1/2024,11/28/2024
100000058171,CA,6/1/2019,11/28/2024
100000058206,CA,2/1/2023,11/28/2024
100000058215,CA,5/1/2024,11/28/2024
100000058634,CA,6/1/1999,11/28/2024
100000058705,CA,12/1/2022,11/28/2024
100000058787,CA,6/1/2024,11/28/2024
100000059036,CA,6/1/1999,11/28/2024
100000059198,CA,6/1/1999,11/28/2024
100000059731,CA,7/1/2023,11/28/2024
100000059964,CA,6/1/1999,11/28/2024
100000060168,CA,4/1/2024,11/28/2024
100000060284,CA,2/1/2024,11/28/2024
100000060505,CA,4/1/2024,11/28/2024
100000060578,CA,6/1/1999,11/28/2024
100000060952,CA,6/1/2009,11/28/2024
100000061265,CA,6/1/2024,11/28/2024
100000061354,CA,10/1/2020,11/28/2024
100000061504,CA,6/1/2004,11/28/2024
100000061728,CA,3/1/2019,11/28/2024
100000061773,CA,6/1/2024,11/28/2024
100000061808,CA,6/1/2023,11/28/2024
100000061835,CA,4/1/2014,11/28/2024
100000061933,CA,6/1/1999,11/28/2024
100000062282,CA,10/1/2024,11/28/2024
100000062442,CA,7/1/2021,11/28/2024
100000062718,CA,6/1/2004,11/28/2024
100000063307,CA,11/1/2023,11/28/2024
100000063414,CA,4/1/2020,11/28/2024
100000063557,CA,5/1/2024,11/28/2024
100000063762,CA,6/1/2024,11/28/2024
100000063824,CA,6/1/2023,11/28/2024
100000063833,CA,7/1/1999,11/28/2024
100000063879,CA,2/1/2023,11/28/2024
100000063904,CA,6/1/2023,11/28/2024
100000063986,CA,6/1/1999,11/28/2024
100000064048,CA,6/1/2014,11/28/2024
100000064066,CA,8/1/2023,11/28/2024
100000064182,CA,6/1/2004,11/28/2024
100000064379,CA,6/1/1999,11/28/2024
100000064431,CA,9/1/2023,11/28/2024
100000064565,CA,6/1/1999,11/28/2024
100000064743,CA,7/1/2020,11/28/2024
100000065001,CA,6/1/2004,11/28/2024
100000065163,CA,6/1/2014,11/28/2024
100000065172,CA,4/1/2022,11/28/2024
100000065369,CA,6/1/1999,11/28/2024
100000065653,CA,6/1/2024,11/28/2024
100000065966,CA,3/1/2024,11/28/2024
100000066153,CA,6/1/1999,11/28/2024
100000066509,CA,6/1/2004,11/28/2024
100000066536,CA,6/1/2024,11/28/2024
100000066698,CA,3/1/2020,11/28/2024
100000066901,CA,6/1/1999,11/28/2024
100000066974,CA,6/1/2014,11/28/2024
100000067143,CA,8/1/2024,11/28/2024
100000067287,CA,12/1/2021,11/28/2024
100000067296,CA,6/1/2004,11/28/2024
100000067553,CA,6/1/2004,11/28/2024
100000067571,CA,5/1/2009,11/28/2024
100000067599,CA,6/1/2009,11/28/2024
100000068026,CA,6/1/1999,11/28/2024
100000068071,CA,8/1/2016,11/28/2024
100000068133,CA,9/1/2006,11/28/2024
100000068302,CA,2/1/2022,11/28/2024
100000068366,CA,10/1/2024,11/28/2024
100000068847,CA,5/1/2023,11/28/2024
100000070344,CA,12/1/2020,11/28/2024
100000070898,CA,6/1/2024,11/28/2024
100000070914,CA,6/1/1999,11/28/2024
100000070978,CA,6/1/2024,11/28/2024
100000071003,CA,6/1/2024,11/28/2024
100000071021,CA,6/1/2024,11/28/2024
100000071067,CA,6/1/2024,11/28/2024
100000071076,CA,7/1/2019,11/28/2024
100000071085,CA,6/1/2004,11/28/2024
100000071094,CA,9/1/2009,11/28/2024
100000071156,CA,6/1/1999,11/28/2024
100000071165,CA,6/1/2021,11/28/2024
100000071361,CA,6/1/2014,11/28/2024
100000071414,CA,6/1/1999,11/28/2024
100000071478,CA,10/1/2024,11/28/2024
100000071502,CA,8/1/1999,11/28/2024
100000071511,CA,6/1/1999,11/28/2024
100000071557,CA,3/1/2024,11/28/2024
100000071799,CA,7/1/2024,11/28/2024
100000072146,CA,9/1/2018,11/28/2024
100000072244,CA,11/1/2022,11/28/2024
100000072253,CA,9/1/2023,11/28/2024
100000072333,CA,7/1/2010,11/28/2024
100000072351,CA,6/1/1999,11/28/2024
100000072379,CA,2/1/2001,11/28/2024
100000072413,CA,12/1/2021,11/28/2024
100000073476,CA,6/1/2024,11/28/2024
100000073653,CA,6/1/1999,11/28/2024
100000073706,CA,6/1/2024,11/28/2024
100000073831,CA,6/1/2004,11/28/2024
100000073886,CA,6/1/1999,11/28/2024
100000073895,CA,6/1/1999,11/28/2024
100000074019,CA,6/1/2004,11/28/2024
100000074705,CA,7/1/2024,11/28/2024
100000074714,CA,6/1/1999,11/28/2024
100000074769,CA,6/1/2004,11/28/2024
100000074858,CA,6/1/2014,11/28/2024
100000075116,CA,6/1/1999,11/28/2024
100000075143,CA,4/1/2024,11/28/2024
100000075296,CA,6/1/1999,11/28/2024
100000075571,CA,6/1/2014,11/28/2024
100000075893,CA,3/1/2020,11/28/2024
100000076151,CA,10/1/2014,11/28/2024
100000076188,CA,6/1/2004,11/28/2024
100000076286,CA,6/1/2004,11/28/2024
100000076482,CA,6/1/1999,11/28/2024
100000076534,CA,1/1/2023,11/28/2024
100000076703,CA,6/1/2004,11/28/2024
100000076829,CA,4/1/2000,11/28/2024
100000076918,CA,6/1/1999,11/28/2024
100000077114,CA,7/1/2019,11/28/2024
100000077141,CA,6/1/2004,11/28/2024
100000077178,CA,6/1/1999,11/28/2024
100000077187,CA,7/1/2023,11/28/2024
100000077196,CA,3/1/2024,11/28/2024
100000077267,CA,5/1/2024,11/28/2024
100000077294,CA,5/1/2023,11/28/2024
100000077427,CA,5/1/2024,11/28/2024
100000077472,CA,6/1/2022,11/28/2024
100000077533,CA,8/1/2024,11/28/2024
100000078122,CA,6/1/1999,11/28/2024
100000078177,CA,6/1/2019,11/28/2024
100000078257,CA,2/1/2001,11/28/2024
100000078649,CA,7/1/2024,11/28/2024
100000078658,CA,6/1/1999,11/28/2024
100000079014,CA,6/1/1999,11/28/2024
100000079103,CA,6/1/2010,11/28/2024
100000079112,CA,12/1/2021,11/28/2024
100000079381,CA,6/1/2004,11/28/2024
100000079452,CA,6/1/2004,11/28/2024
100000079844,CA,7/1/2024,11/28/2024
100000080137,CA,11/1/2024,11/28/2024
100000080173,CA,12/1/2019,11/28/2024
100000080244,CA,11/1/2021,11/28/2024
100000080636,CA,11/1/2024,11/28/2024
100000080832,CA,3/1/2019,11/28/2024
100000081314,CA,5/1/2017,11/28/2024
100000081626,CA,6/1/2024,11/28/2024
100000082144,CA,6/1/1999,11/28/2024
100000082288,CA,9/1/2008,11/28/2024
100000082475,CA,6/1/1999,11/28/2024
100000082607,CA,7/1/2019,11/28/2024
100000082858,CA,2/1/2022,11/28/2024
100000083054,CA,6/1/1999,11/28/2024
100000083116,CA,2/1/2008,11/28/2024
100000083358,CA,4/1/2023,11/28/2024
100000083571,CA,6/1/2004,11/28/2024
100000083955,CA,4/1/2019,11/28/2024
100000083982,CA,6/1/2009,11/28/2024
100000083991,CA,6/1/1999,11/28/2024
100000084044,CA,7/1/2004,11/28/2024
100000084197,CA,6/1/1999,11/28/2024
100000084419,CA,6/1/1999,11/28/2024
100000084482,CA,6/1/2000,11/28/2024
100000084491,CA,7/1/2024,11/28/2024
100000084552,CA,1/1/2000,11/28/2024
